rawToken;wahlkreis_id;election_id
Vlop3N_VhwljOloTaGnyYg;54;3
NJ2y-RYRnQJiI0pI5E3f9g;54;3
qfTBWcjkcteegYa7fJoqaw;54;3
I7FWuzYeZRBMlBZGL2XIPA;54;3
a7oNcT7xU0qyYCNWZKoVTQ;54;3
jnp8AJugcwXuip3xEx-9ww;54;3
Na433fTXmIW5O1yei_hglw;54;3
S7cp3kIQe-1tMXy7kUHAXg;54;3
rm4-WNyolqibddWUHu02gA;54;3
yPj5EKPNBq-hoC5H3Nh-Ug;56;3
tL4magNCXzCYuszuB1hQ8A;56;3
uENMN97HrtlIm4TlZjZnTw;56;3
CMMahCEmfFhB-VQyN2m99Q;56;3
3mVgiqoh230DLpbj-Cu3PQ;56;3
xRuH6RUYUfVJ1BwSbub8CA;56;3
Yh7KXGizKDaM6KYB37Bi-w;56;3
jjHcdVJc-UkJ086B4suRgA;56;3
6ZzE21lQtaYeWZIgD_EpRw;56;3
Y8eW-1IWiCv6I7LvWibalQ;56;3
Yze9yHDKQ6EkW1F9EXHZjg;55;3
2yX7vNzW8jbBWrRnvo7LXA;55;3
IOuCdcdswanJO8cOGoM9qw;55;3
FXHz8hF_47Y_EJbti7uZOg;55;3
TBLuv3PIKegAKzuY2NbuaA;55;3
0CJB1Lx0B1TYmlYxAc84bA;55;3
4fsYEr9SxK4YnxGygI88Pw;55;3
mTNxfz8AK6j7SidLojcN2A;55;3
Rvc5Lw8kNVqmT7gn4Cq2sA;55;3
TMrCGkeDd-5ksNPWLTO9Cg;55;3
zqLDlDQsuMRXlI-GNaZ0uw;57;3
Mpy117_-LIEFDXxWxJv6bA;57;3
uzxwN6QLaS0oHdjWM0qPrQ;57;3
KSg1JbJm51yoWY1a6uLPxg;57;3
mK90_lVUjq7pqif7CwPnkQ;57;3
E4V6izpqhxL9r1EsAk2JcA;57;3
i2i1m6fevg-VGC22JNIP4A;57;3
T1jw8DLQMALXG3SyVxKDrw;57;3
FuGyuIlNy6SEX6CdIWU6dA;57;3
6WSlOvfkOBF6FYhXeHlXJA;57;3
tU9rUZpFD_uryv87B_P-fg;58;3
ElsDd0fED5GrxGW3bVZbXw;58;3
TmkKR_ZXI4lcDadEdrkqMQ;58;3
VQtDEtxhJdJiHr4HD3eTyw;58;3
Ds5rMnjvAyDfLKOxaea73w;58;3
QJ0SUI-Bv6Q80ZDHQomKaw;58;3
07ok3ZUtS--Dah4IzmoKcg;58;3
JJhkY3SGL2vZVPHB6PX1Ag;58;3
H5K07sBl01KS-xREHE32xw;58;3
jwBx9CO6aP2PrKsUZddXIQ;58;3
p9VP8eReSsBrl-h0RIVA4Q;60;3
tbyURBHpaQcGB_6dr8MRnQ;60;3
sJUF7Zm7z07clkyJurfrDw;60;3
xqO91vcYBr3eW_ry-1TyUQ;60;3
cn2ka537_eAxguPzbAALuQ;60;3
2V6BvUIu4rBnRqnY0Feokg;60;3
NnovtA0KIebp3x-Z1kkh-g;60;3
9EhHM0wlLsb0-wh-ucy31w;60;3
HVd7RYYOzMBOFJ1rFTSwgg;60;3
hDrRYqr-BnOUrGQ7pmlZYQ;60;3
w5YCajFqZh_UCe-cEwF_dw;61;3
LZedgx7jDwuqEtVKtb5tkg;61;3
9ylErwLRJmkCLYmPP_3ZzA;61;3
2QRcAiLz6E4FtwcNrj2RrQ;61;3
q5jxMiXOGaBQbqz27DPkWg;61;3
4cuK8IDhq9f4EvImdwMt3A;61;3
S2WZlTXmkFR9I2JffnCIbw;61;3
BTgHJxWGZzEAgbaX06Oo_g;61;3
WTZPQ5nY5_M5pfINQ5svoQ;61;3
PK6c-6X4eySwdxrQxxaXZA;61;3
2ujcnxuJ0IOCM0PNd7qbpg;59;3
qxMhCYTTxk2smwZ-7-1m2Q;59;3
baMJQVaQB7c3YBgtViIghQ;59;3
8M9F9iSS5MERuf7DjVji5Q;59;3
IQ5Uj4q2sxQAMeH6JlpVxQ;59;3
TaOk3lCqrzcsFYzeP6UgbQ;59;3
0VNw9-Ruilqqy5qP5A_ytw;59;3
sbwgPr0GwGcZtZtxw1PhfA;59;3
UWPAwjYglr5iqeeH4rbxRg;59;3
lLUrEvkRrEb4ddTffbia3g;59;3
hk6v0LlbtCUDfxF2o15b2Q;64;3
51Jr_dnDS0goivbauwzHfA;64;3
MXfgFfP5X6V2EmMjAI6Itg;64;3
_B9EwcdoIEH-p8UZZDIeqA;64;3
r7oLdxyEEak79MVYHWcnSg;64;3
5yfcuS7CAwKfxxJ3SBp2XA;64;3
RW2tBOrQTYsv_sz4z0dGvg;64;3
YsOVfP-d-SI8I3BRGlZdRQ;64;3
9y9BUMNcKCVgHAJZ8DS0yA;64;3
7lMPnZ91o9Q1UE11_3Y0pw;64;3
u7Bm9COlyB-tINYo-qRtiA;62;3
e5AMXPbi-m1OihN_tF4fCw;62;3
pwyZI7Jbv-sF29U4JbWoKg;62;3
jMI6Cqy2TUXododbaVOFlg;62;3
pRDzpXMyOyEJhYYe4LIgSg;62;3
G8HrJU5m9ZaQheSWP7d0vw;62;3
coeM4gmqtw3Z4BhRjZsv2A;62;3
A-_MO6GkhU7f_-UxAEE9-w;62;3
S__EgIsZB87ETLEgOQsGWw;62;3
BHdNXYBh8TUt-oRcsRUBYg;62;3
tYemJsPrP5uUpoiYDHQ3GA;63;3
9YJVgjjTan3yXzJKymEPhw;63;3
wBCzhCehLDi44EJYX9ZwGw;63;3
-fscr7DpC28tjjSYhaybWw;63;3
ymuwZj20kxe-MkfMBfREBg;63;3
Su0nu4UCMMr9eDISi6oVwA;63;3
GEPUm74JgtSdl6QJl_gZHw;63;3
AeIHI-aj58qR9LPTGvtN2w;63;3
4WiDXDSNCu7pBNLKbe7I9g;63;3
xC00pOXM7Z9U5wyCv1fEPQ;63;3
j1ApjoTjCzbcY1MzbGycqA;65;3
JzX9K7xn4YmE8JMhEUtfGA;65;3
XZmkrbYgA388n3HRsw3_Fg;65;3
aoQkD9vJdW2hX-Si8to_oQ;65;3
5zUTbptAiQI_drGizFFCyQ;65;3
C9_Y_MLV_p8ePkofW7NoBw;65;3
aSSAkt32lcnmPT377x2iQA;65;3
vcE3e5SCJIav2ijtzR8i5w;65;3
ghOGdJ5Q91gmFqcvQw4ZXA;65;3
nOrAsLo-H-RiWfAfgElOBg;65;3
XTHoVHfcpln4c0psWwV2Zw;68;3
KQWntTXrX1zEZRLlO_EsIQ;68;3
QcfM0kYIGR1A2AbfmsKVKw;68;3
YVfwx2bSgoU8ykJnRg4HbQ;68;3
i_JwGXW7gzQ1hsimICWVww;68;3
fYEBCO3017okfemntKU_Uw;68;3
EAi_2Vggv6jkBCEgZp7QvQ;68;3
12BQiy2FBjrlxyq4JnCECg;68;3
79jHmIHYRLVczK5AhUtO8Q;68;3
ct5kkOuRsZN6upmk_cSd0A;68;3
rKw3_ZwaV5Ts6BSxvJg4fQ;66;3
Zx6W3mb6voquT6HieQWJLA;66;3
zQw2Z5hMtXi0BqdlhLUFbg;66;3
i4oCm-8-HllOkR4r3l1GWg;66;3
COt7uXENCIPtJp8j_wV9cw;66;3
GmDkXlyneTecoIRF9jg_jQ;66;3
NkM5ZNh4OyspO83Pmbvogg;66;3
HiesU60nEDWLKQhFCHCU2w;66;3
vEDiFz0Y73aC6nn2t3WRAQ;66;3
DJ2yR7mgewrxEhEL9Wv5fw;66;3
cDB211-9yjqZKytKG6K0cQ;67;3
MPApFhpZfuRKVPvp19wI6A;67;3
Fmbb98fDs9vLeuNC8KjezA;67;3
9ywvEUs06qjyAd_ug99lIg;67;3
ql2x4Uw0ZU8ytTcBXS8uCQ;67;3
QUSIoYRprOdSGppHdpRcLA;67;3
uCJ5NvCrNmGXwzbzPLw6fA;67;3
dbjAJyNjv-2CKxOEfHcHgg;67;3
eKAxonfoBrj6Z5-opd7zJg;67;3
1MxtO7m44mCnh71YppSbzw;67;3
mVSgtZ39YSqfdUi09J_02g;69;3
rkpizkpx4xIX4b66fG150w;69;3
giFjvAiIMayVCzEkZ1E9aw;69;3
nXUFwIOAqt81dh3ndcPY8Q;69;3
rNKnsTGtCtwVGRP_bky8wA;69;3
jdosFOsEb7cUMidIifYcsw;69;3
lAeGD1NAVieL5NDts8uFlw;69;3
mzQ4-aAvtvFRNcXbGxWVJA;69;3
w_CbmK5bBIDW9j2l3uEMOw;69;3
_FLyDnKROa-lKWUTGDrkQQ;69;3
g7Sd-0ovoUTUdy_ZHpfyAQ;71;3
cCiJMYf2_1xZp-RWjmgzyw;71;3
YCWw4MjYmwZvImrYS-nq4w;71;3
pEJSS3VKeANAE1BKI_3A3A;71;3
n176gkvUAHqcuD5BIZvjTg;71;3
zQdU-0FvgcnjgAv8_vFrew;71;3
siBmGD8Vkj2zZR5wapM-lg;71;3
p57LJK_65yOtFnKCftDArw;71;3
3bjQQQDM1_u1WTqKWwwRmg;71;3
uC3CFnXtrOfLN0Hv1QmWwQ;71;3
4dmiH-y1Ur-3ei201-qv5w;70;3
S65IMLaJrUlx_HsPiSRbpw;70;3
MOqCkFfJUAr4scWLa94-ig;70;3
K_NFsaEosNSg6TjwDmsy7w;70;3
xF7RApQjTtTW3qKu9fAdcg;70;3
wo-Mw2qdZGUOZmXuSK_7aQ;70;3
P2B7741uEDlduNotXpRAmA;70;3
M0Uz_tZLwZAsBxzBAmZRsA;70;3
xRob_Ns0N6kqWojodg9lQw;70;3
Lkrd46TdGZBBq1nO3VfFdw;70;3
cq-Hqv75Bwgvsw1JZ4d4Vw;72;3
zS8w6YxwJBY7vQXOa5ZOfQ;72;3
sMc-N2Htq594_JebcbIoFQ;72;3
EGj7Gip1fjev5RX9Z7dt_g;72;3
1qpDvDgBC6wGXmJRkfF1xg;72;3
b1wTsk965gDPCPYOJfllWA;72;3
gk46HWwm0iafiRikVdArOg;72;3
U2XyhjjQdfKSFdOCafjrGA;72;3
6dzo34IE0F-bK04KSo6nUA;72;3
kPO_00mF9Xzcgp5nmC_fmg;72;3
5klb34fW4xu7rwPTJpVV2w;74;3
hL3BJK8R9h2Orcx9SXILmQ;74;3
gKTtbDuNfmUyvmzSZYNY3g;74;3
Vy_ZqQKdXPBAU42BirUflQ;74;3
BVQvM5ZUedxb1seXYYBkjg;74;3
BMWWTIm2JD1Knk5nENSCLw;74;3
la7Di_cmhUQbuzvTE57p0g;74;3
6QkOwyCW0jO_vHjNaw5ivg;74;3
XotdYkyP-Sr7yEilBn8mng;74;3
XB-xzBHyccVE4FUL9SaPbw;74;3
f2PAHSP5ypc9FeCw4X882w;73;3
CxAlk-VTu1v2R566hGGE2g;73;3
Pb_Tb4sXYS_G4BesUdnJsQ;73;3
i8qzhJ0ItgNJ3s5fcCYB2g;73;3
HaZq2O573dmffshatkAjCA;73;3
h0gRR-KeTNE0jUD8lbacKQ;73;3
H4A4ob2y18qdTsyhIfScWA;73;3
frRkxeA_ECfcf4B1Fm1d_Q;73;3
4gF_obVF8757yUeL60uoeA;73;3
DdE3DBgayBRE8cMx9XNnAg;73;3
l40kNjF2EaS2Jfo3zGlEGQ;75;3
zSJppCzc2u5uj5TpCiiadA;75;3
CJC0DEBurVzbntqIuYHFEA;75;3
84XV1msKgN4kZpzVBw9jzA;75;3
2_iWvKBAWmpFveKNRJKcVQ;75;3
DvZh4i8RpPRz4LpUidtm-Q;75;3
m0t0z6tQ7ShNvx_dd5UpPg;75;3
M-d1rFpA5y0aJCMKiVqFWA;75;3
Fa0HxE3NH71FBxuKH1RuGQ;75;3
iQMS1x1Rc1qVyqPX588q4Q;75;3
PCB1WYO4NSla9tRyLbKxww;77;3
Ly9VhR9Q0oZrlrm0ftHvAg;77;3
Q9WfP6c6aadDH9ILHpRiVg;77;3
u2RdRmRkbnDenkGRRcU4WA;77;3
gVgPfQP5WXO2jtaYYG1iLA;77;3
INW_s6viIjTfUjjIXtpkgg;77;3
LdMjBRFtWVt_6BAGF5nSrg;77;3
9nJAzhzafIziQiOmzun6Ew;77;3
2OYbtictp0kInXW2VpIYuw;77;3
cV7_8c5U8L4lXk3dlxWntA;77;3
5nTL8IfmSHsL0Omx3XvqzA;76;3
pRgFUqQY2zj2SfY1a4yCyA;76;3
B8P2vP3w48kZ6yNnKv5HPg;76;3
6UvPbt0w7QU-uwuyK18-dQ;76;3
KOTAaZeIAnJgZsll8wDUrQ;76;3
6q8QsAv7WQW2-5akp5AuXQ;76;3
gAeeiGO3j6dQr70SxgWfoQ;76;3
bzo86CjjoDAgONxAZHlKrA;76;3
kqSwkT_JPsNp6q3hMiQdzw;76;3
xcdAXWxL46AjHUNkcJbN-g;76;3
SKbCrQWsBwvHXo-xQvmf9A;78;3
ViSY7yAwyzqyys0x_wyq3w;78;3
07mgjvHkucjmpSjguwlV-w;78;3
CC2IcDPSV_g0kDs_Gm-LZQ;78;3
gPzbqXWnkewQETPRfWNqBw;78;3
ybVO8GPBV9jRCKyEB7LY_w;78;3
-ePlzCaD-ljPSvra6yOwtA;78;3
Zj_einhlLpiteD5PWFVNmw;78;3
msfLzfnBE_HlvBj_xAXn4w;78;3
2jmAjrQWfL79VSZQHMm2fw;78;3
TPCjxAfvFaGClE6gMSTYgw;80;3
y21reDP3OeoKm2bOJutLaA;80;3
p13kh92ZGX5zqR1thCh3fA;80;3
wdcoFDwCKl7KD8k5pUBekw;80;3
Otg2thHsS7GnJ3EBSEGlnQ;80;3
fz2USXxx4lwc1h4bdJJzKQ;80;3
RxIpUUlaeMr0pwT2DnAbdg;80;3
WJ2n9weQKdIQo5ucxIIcWw;80;3
xZurepliszA-s93fIQvgTg;80;3
jYIRKnRuyYcrnPfkrE8OHw;80;3
O584-JTSuhiL2k1ZT2LVZw;79;3
Se7pA-C72n7a0jKPyI_8lw;79;3
kdQ26SbV9TkPUzX0B_uWIw;79;3
BYO0DYJvQks1ySLV4xhIAw;79;3
VaxiiADTVqtHQVOhesaQBw;79;3
wMG12FSeIAbg5IhBSs1aKg;79;3
pbiFdSMcvJJySPssQt_jtQ;79;3
_sbDek8zpzuAM71iKqRdww;79;3
RdIOfNtek8pLBdJx8GZ60g;79;3
9D6OLJMrgRdp3HbrHuhU-A;79;3
__q_SoB0QW03FUqmRP4Jug;81;3
6cuLMCWPVi_p1g541M--fQ;81;3
JYTLGfQ6Vd6uInFOcAEHyQ;81;3
q2seDVQ5nEbnJDJeCvHjiw;81;3
kXD4HwZBRnqBdvzmWeUHWA;81;3
5MH9v1t-s0yRG6OXlQU2tQ;81;3
I_KOHENGekmoUuVxpazhDA;81;3
1ZXE0gem6HlAN3I7zY7h2w;81;3
eBrzWg1TaQ-Jxof-lbiCtw;81;3
e6WYj8f6EmbfpRlFO-DIZA;81;3
42gMXnyTB_I62Y55OUYAEA;82;3
S-OTK3CypkRA9HyxqwJ_Kg;82;3
pp00X24vOHXgQife75ivsA;82;3
31TyRnqUrZ2DdFviim0-zQ;82;3
NsVm6fsH-Awex5E8piNALQ;82;3
HKUNQSAWt_e7C502blXXxA;82;3
EjsSuziEXaH0J6FL7FCa7A;82;3
rGaQ1tVOSvWAEssOGCRBmA;82;3
ZAxydhxCgJbDCYUWnAeLLQ;82;3
sv1mS86MiWt1VmwyJFdJfg;82;3
q6plEEVvgwZVU_l1HsHwSQ;84;3
pbud8E6pX9jjJRm8xsB9BA;84;3
UdqFVXhGzfQjtBmTdDJ4fg;84;3
J9AbvxGP54a7_7w9V7AVFA;84;3
zUfrAsDAO4XG_yDbAHgTIQ;84;3
9_lF8ORqmFLaAImYW556jw;84;3
nPUE7H3zbWqGCGV5WfsV-w;84;3
VKbq3LyIZ5Opas6LsPyhTw;84;3
Kwz0UeHhW2WZ5doekRYSHw;84;3
9lzieACJsg2m8PLCc6fpVw;84;3
5MEnsBy3dtg21psqUG5NyA;83;3
XPB84r2ze03_-cp8P_LfQg;83;3
lvPNhwaobqdvqLoh1MVaWw;83;3
gqwMJ6oZEIKbQiXUYsiMJA;83;3
b9MD1lB_6HLgNTNEpLujXg;83;3
lG8uQa2oPlqSIB1a3BfOmw;83;3
qraNkcC4cXQZGVEuNM9zpg;83;3
StKrb5aAdsjKkusP4U7DGA;83;3
00yrRP4MkhePPPfnDO39Jw;83;3
8t6RpLRVTSWWTOVIc_SBdg;83;3
UrYYrfZV-LhHmXA8FDvslw;85;3
bBILchpwpR7l0kpPbqf75Q;85;3
YtPO-m0_nbOZ2X3Xg0by5Q;85;3
dDng0YMf617Ul9_fgDt3FA;85;3
eygsr4e_mDNC5gOkFMq55g;85;3
S3zL5VwNKR-fUAB3wNR_4g;85;3
yxiBvubQgOjd2gne9z5fHQ;85;3
UJvkOXNtDx3l_I12khSomQ;85;3
opZYq3KjbSIrArUod47zRQ;85;3
ZcVum2ojYnQsYxIjyfOMGg;85;3
kMchSpt0MbgE24IOtZhk0Q;86;3
fmW7eZarC0kclM2HgFzlKw;86;3
im-1B9rP7x3BTQi2A6lRNA;86;3
kM9VmElUrWPkCEA6Cjqi5Q;86;3
AnBHJKKLG5GO_zLs7Zc9Sw;86;3
o9UPyPwGj3Vtfm96n4mDmg;86;3
PdY0rSg6-T7n7oR7P8kULw;86;3
IVN2PUscr4dywOlva3eeqg;86;3
AA-0pR6vWFjUVHSIUtgZgQ;86;3
rMYH8mTytR7kc0GefrTFug;86;3
m97EHYGhY-OS8ciugV-2ng;87;3
t64mQ5DVMM26Th8c48ud0Q;87;3
BzEg2rLZ_MOrfoFTx6KG8w;87;3
fRAw2eQQfkkTg9UcHaczDQ;87;3
rNRUeBOfz_G-8eRkKJCTrw;87;3
LHwB6uVSVWGJ42rFR2FxqA;87;3
DYVFw1u-LBmfpWdA4euHWA;87;3
2OJoAKKjOBDemhPYm9z_fQ;87;3
ejR9mwymFGlzGMMOGSu8fA;87;3
e11m2BFULD8JimEloYZFwA;87;3
Nr0yWqYGPZLCMcccQDIkSw;89;3
dfDHrqwkzXAZrpgoGHEAaQ;89;3
6zP8N8vfLupRUKSi830JLA;89;3
LjlpnAP-rX9fklzoeM95HA;89;3
YnsyqI-HrPBpntqjRuXKtQ;89;3
fzTIfbn8gvgcms7UfwejZw;89;3
y1wmNj13L10M2eemmoV-pQ;89;3
ZA3HUxvD2ph86ngdiD15pw;89;3
FpTaRxngFwCUvR-XZpvP7Q;89;3
zEaF0daWl6K9YuQIQ5k4mw;89;3
8rGOglfyH6Uf2Yk5V4qjKw;88;3
aEt9yCID9YTA1OpLwdycGA;88;3
vfd-ZJFSZXGSeBS1Xy3xlQ;88;3
ESYM2gd_RvXx6qzGMMEC5Q;88;3
qlwMRTuQxdzMzNdCq0LnPw;88;3
O5ezE2YxlwXK1bSAAxT57A;88;3
SLXSp7DTKph7MYUs9hv9yQ;88;3
G5DkBZufpVnPbj-Fwi45iw;88;3
XXXnN7bh4MRW27Ggej-8QA;88;3
DhaTNhA45IC72EVlJaHUTA;88;3
FPVRabLhgZosHgzKPfGOaQ;91;3
qa0y8rwRO_8jDyPC1Q3sPw;91;3
GGE2wcQRvvtKYhyh_XQskQ;91;3
bGCBMCxxp4dpRtF4sZFPnw;91;3
mtCu6_XBDL5Q7vKWHQOnBA;91;3
H-CTDWeIjNqTZQSVBVzu3Q;91;3
C5-qG3tH_7x9yCoIs1rPlw;91;3
x4YHdadTQbgPHVJPdLlNAQ;91;3
TUf0Y59gTZuFLUFP64Jx6g;91;3
np0YcR0U50iIjIZ2nYwzSQ;91;3
iXu122h99blWSgW7ESAISQ;93;3
l2E-GDxjvXoPRrAt5v6GAA;93;3
gVzNGCr9tG0BXePUecBCrw;93;3
7c4NqL3fQTGbSVt8-JMXMA;93;3
P2WgqUjBmfdS6kzezl5RFQ;93;3
F1bOkylAHu5PcVCi4N8AcQ;93;3
kwGgintuYNbnvZpwgAXK7A;93;3
YDDlf0xyxL8A4fJrIFhm8A;93;3
Jer6wRv0cvo91sM1wGX-4w;93;3
VVvu6znDT_Hfm5Upjqij8g;93;3
WmysRFxB2O27gysyHnFojg;92;3
bYb9MXXqsTmP_1yY8GeLPw;92;3
b8VDhbhrPBbOU5Yy3n67CQ;92;3
FOtV_LOkuYQhLDE5pLM3uw;92;3
lhB6596vSfWfKjyf5it8yg;92;3
MkHEM7igt7jVNCS4kXbN6A;92;3
apTzF0G3bKOKvKDdEBWRPA;92;3
F5g8p40rgq-ha9EpT5IxRg;92;3
VcqfCQL6qonekQaSp5Khsw;92;3
UUzSu5vd2YHiSEW2nObYhw;92;3
TWTJTwy8lEjcyctTQlAFSw;90;3
N5Ul8cXSCV6kGRhinR8mxg;90;3
HHYUIxQEH_GXM5sQjFfhZg;90;3
BK4qXHaHIV4m_ouhEGn-KA;90;3
K0s6ULZeDMuB2yPCV8rIMg;90;3
qOcjoO9eGr_rZul-DK6YcA;90;3
af9PrNrpGjEHHaTvNrSJQw;90;3
8OoojTsfqRiVr_-h1grKTw;90;3
nOwf5kFjVHqrRjepJnYxsg;90;3
_GWSRubp7lpLtD0gbU1dBQ;90;3
iUAP1HDDU8fth5NyswOpSw;96;3
tjNFk4Bo0DY6vRv-G-vMpw;96;3
hX0iXXWRpyIP7HnsxA4WDQ;96;3
-wk9o9NrBDVx9RN79UY1Hw;96;3
o-QI9H7YPMRrHBh32sqSzQ;96;3
w5i7-XA6o1CrqgC9ljs-1g;96;3
zbT7U2-fXTAeikquhOfLUg;96;3
nja-kpeo_2ROdp2oM2dHXw;96;3
FBMf9kIeuD2xqmbooI28Fg;96;3
KT_GUiVdrX9-TLmbL09UeA;96;3
YEQfVjEK-r4NpRIonoP3NA;94;3
F572rH6HiXyFF__ryg70iQ;94;3
VV3E3-DZGTqkeHZMmjqhuw;94;3
6DWggfAU0K9ujZBzcdnpbg;94;3
V79grhno_vwm6uhIjG4FNg;94;3
TpPR73ZwyD0KL8ELNTHfLg;94;3
lC05fMzzsidG-p8zrg1QLg;94;3
Mi3q0sS3WNe2zsKQspfqeQ;94;3
Knt51hTImX28a5AVQNzc2Q;94;3
yWma-iULLYXJz5l6xugv8A;94;3
ULwV7XSEef0MR1R-Omho1w;95;3
u0U3GEDyChMegYtbw2vzsw;95;3
FGszT__1iWvBJth_Q7RZnQ;95;3
uoFI6v7BFoLArYzxx9mBAg;95;3
VpyIo-2r8VGIjTOplMgFQg;95;3
U_8A6K7tsZwTcQwts9nkQA;95;3
I3NHY1x9NV08x1vZLjPyTA;95;3
XSIgtc1wHZVOTrwCgz24cA;95;3
dcNyc86WwgaBMBZ-xibeQQ;95;3
kkcipiqL78PJvPATPGuLYQ;95;3
9pl7z0p5wdE_TEhZGjtixw;97;3
F25PocP5Y-GfTm4BzZA8lg;97;3
mFv3PQKhrLiD1pWKL2B8Ow;97;3
pAUUxZu0n8sxzKomZ_87IQ;97;3
bemKcltNiIEwc3j1GgokNQ;97;3
605tl1FHezddwcT4CsieLQ;97;3
xBCLJV0T8iQG9hVf2RJMrw;97;3
X2jnCruTNA7_HLNa88Bchw;97;3
Lfvd_rZlH4us8Xi-0XwakQ;97;3
vK3B1qcKLVv0PFgNEvYJEQ;97;3
0IdbVbDaJkxKs6CuDtF_uA;99;3
nzfPivElRB0nZPujEUTItw;99;3
e-KT4KjZmZ6pRVr1z4R0iQ;99;3
0pQz7rQG19QlxMP4zOz8jQ;99;3
yA3FqN0Sz8wP54YVOXTUdQ;99;3
vmsuyWfAf0lp6ZZlUirZrg;99;3
z-chAQx1dnXxfnNl1KPOHw;99;3
y2HpiPIHFq-LKOW8dotCEg;99;3
-zl87AriKFSAv7ak-M-Pzw;99;3
rJ9pfmJRH36kjSSMd3Fdcw;99;3
tQZRu5Kl9HDR8XlYaxCpQg;101;3
wXaPOEidt3ARuzLtZFe8jA;101;3
VgQ0E4QSfDVPByaLYwkI7g;101;3
3KRq0uLeYiSQOuorYX8Z8A;101;3
b4-158Wh1nuC1uocGlaVqw;101;3
aTzaLesij-CmvxfWjartDg;101;3
R3MVkJ3rd-vnErdYCnGCpg;101;3
WnXrIjXii5_dxgLtVjGL6Q;101;3
LudBkX-5cdQhJI-VNNgg0A;101;3
4flPHzOi1Yykizr2oPfnQw;101;3
wGxel6ee2Ba71P4usoGMkQ;98;3
QXhG6Sljta7n44kIJkGacA;98;3
VNO8IA_tLtviO9XoWp1DUg;98;3
jX-YuvgXkfdZtC8s8vy13g;98;3
G1o71RqTdsdPHzb-y9-xRw;98;3
QarMXRdU7fApN9K2Aw1-QQ;98;3
UD2LZKMK_xqQZlY2IgbXOg;98;3
mN5QnE23r1YE_qrsakQzhA;98;3
D3DTctHT6btm4M90AGEjCA;98;3
BXH_7D554Ax7TX6WxgJITw;98;3
ZBFs1ZydTy3KVx-yXBWFFA;100;3
dHMH5-lnziRA1q6PFo32Qg;100;3
xX_sRt-bqIjzlqsxIT-u1Q;100;3
41RtHRdDbXlwl84pkoqbqA;100;3
i-2EfsY1tebrR4hJmA99xg;100;3
U4LD0d43Bf8FkJFaCFSwvA;100;3
sIVEZH5qcfH44AC-S0yVlg;100;3
abVE4HkcBNOUQ_FnhahlFw;100;3
d63eg1Ecp8VjB-LVqn1XoQ;100;3
P9mwSZJbrCUnJNnftRqjsg;100;3
pegfizsqRnnpdEhca35c1w;102;3
AUe8aZQEjVVUn7e2O9xs_g;102;3
MCUo8gV_Nec8rG0yrvujwQ;102;3
MayzOoONlf7EY9cUf5iZww;102;3
HMyS4zTHW3UW37crAS2Wiw;102;3
dtrZPojr2lxgpybxQ4e6Sw;102;3
lkefIC_tLInUdzVgA9StSA;102;3
8Nxhq-oR9Nm87yUErkS7HQ;102;3
OxKeh9OJwVs7hhEXDwrS4Q;102;3
8SXvVYkPyrNQbZmieNbcjw;102;3
6_8iUzESoretBTs87F-aGA;105;3
Mf1FPJE905KMHKylkSp91g;105;3
ghE75nOplFLlot1-HTG2cQ;105;3
raHlSxYuxmR7CBFpZXYKkg;105;3
ibXvfzWc04_JE8-4cmsxSw;105;3
m7ClzDgcprzLxYOFfLPgwA;105;3
vM5JDb63AtIAR1KdxBlBBg;105;3
YKnqiBb8YdMJx1GrzNDXYg;105;3
hu_7dU3CCmmYFt_X0k6nqw;105;3
9-Dz_bhY-5eQgjwkcBlIqQ;105;3
bWHlbEsDzfFOlGy4I4tA3w;103;3
Hua_1aVW3fODYY79jpniLw;103;3
aKvVFwUL9B6MicYLPiJGQQ;103;3
oOXLmT_YI9tjL2-iw00AHg;103;3
vmUxAumXAl7Ely5uaqbwPA;103;3
QM5vRZT6af2l4zFsZsUPHA;103;3
B0afBtDxv_lpzYZQl-DDyg;103;3
RrQQ1Uvvf6cj7QLXv_57bQ;103;3
lIUS6zX3xxb_jup1I-O66A;103;3
Rt1cPkICfCrTh6d4H4afkQ;103;3
3Ya4hZ6jtfpePd4ascznhQ;104;3
Sj5IRio-Nh0oLmYji23DfQ;104;3
s9Lq1B6aMbAu_nzUxd9SKQ;104;3
S6MqMGYboy0AaGpNligWPg;104;3
aW6m2zQnVL1YWh3Zn4dZDg;104;3
Y2i4SBfFrNGzljJDTMgc5A;104;3
sO3vXEezhwTqQXU1Ji8ApQ;104;3
GRejbQcLzgCLurGZWhj7DQ;104;3
bvVjuBxqShBTn0HPvy79LQ;104;3
P3-9aGBAANiy62UEDLoYHQ;104;3
LRvBHSP9XLgzyuA9fRvjvg;107;3
qsgd_vsv0BwYa6wiOm3qnQ;107;3
QW_l47KzA9g2f3iRu8MwjA;107;3
Fkxsy1GIkdjb5ba-fZYNlQ;107;3
ilejX1ZKTyuIOSDIz_f0rw;107;3
JQ27ZwWo1m-db8Ew5GV4cw;107;3
ft1O6lehWHrs791lFeTXug;107;3
1MakO8nISEtD62TaO2HJ3Q;107;3
vylawof4wKhLYkh2bvQxtA;107;3
m6Z73HpLu4-IJgcpG4VR8g;107;3
969o3ozdrFsyVAhVy-PlmQ;108;3
22ackFYAGHqknGOWeF4c4w;108;3
HekH2Qyu0246oBjtvVGz9A;108;3
